Date,Sandwich Count,Attackers(EOA),Victims(EOA),Volume,Profit,Cost,Revenue,ROI(%),> 1k Tx Count,> 1k Volume,> 1k Profit,> 1k Cost,> 1k Revenue,> 1k ROI(%),Mev-Bot Tx Count,Mev-Bot Volume,Mev-Bot Profit,Mev-Bot Cost,Mev-Bot Revenue,MEV ROI(%)
2024-09-16,"5329","110","4244","$503,738,475.06","$20,606.57","$540,994.83","$561,601.40","3.81%","13","$449,897.36","$50,225.58","$109.56","$50,335.14","45841.34%","117","$169,628,997.55","$4,564.65","$32,098.54","$36,663.19","14.22%"
2024-09-17,"4987","92","3949","$398,191,929.68","$15,641.87","$300,204.76","$315,846.63","5.21%","5","$6,593,273.07","$8,128.88","$7,696.86","$15,825.74","105.61%","79","$161,273,531.55","$4,329.06","$19,741.06","$24,070.12","21.93%"
2024-09-18,"5057","100","4264","$389,063,869.10","-$23,504.66","$335,038.41","$311,533.74","-7.02%","4","$207,668.73","$6,105.88","$2,303.52","$8,409.40","265.07%","84","$139,686,839.60","$3,169.62","$14,247.26","$17,416.89","22.25%"
2024-09-19,"4986","87","4801","$454,446,256.82","$30,846.90","$570,577.50","$601,424.40","5.41%","7","$41,591,968.78","$13,505.08","$44,167.39","$57,672.46","30.58%","116","$97,845,963.32","$6,370.38","$31,809.36","$38,179.74","20.03%"
2024-09-20,"4872","79","4441","$313,730,554.63","$57,014.63","$532,091.10","$589,105.73","10.72%","4","$168,991.58","$34,200.12","$3,141.90","$37,342.02","1088.52%","103","$76,633,260.76","$3,824.40","$56,028.20","$59,852.60","6.83%"
2024-09-21,"5125","71","4769","$186,285,173.85","-$9,344.46","$440,613.03","$431,268.57","-2.12%","4","$28,296,044.91","$19,839.26","$46,851.12","$66,690.38","42.35%","70","$49,184,753.51","$4,376.08","$39,465.28","$43,841.35","11.09%"
2024-09-22,"5235","70","5316","$203,627,484.20","$9,878.02","$358,553.78","$368,431.80","2.75%","1","$12,541.81","$1,001.15","$8.64","$1,009.80","11583.80%","82","$58,855,608.69","$2,047.35","$10,931.89","$12,979.24","18.73%"
2024-09-23,"4342","67","4046","$331,360,400.12","$5,631.36","$456,627.56","$462,258.91","1.23%","1","$2,709,500.38","$1,063.96","$828.24","$1,892.21","128.46%","82","$96,893,189.70","$3,528.69","$22,343.61","$25,872.29","15.79%"
2024-09-24,"4246","56","4267","$250,704,860.74","$14,186.35","$421,674.81","$435,861.17","3.36%","1","$162,857.44","$1,286.50","$1,221.55","$2,508.05","105.32%","74","$82,110,504.19","$2,456.12","$25,877.53","$28,333.66","9.49%"
2024-09-25,"4050","52","3800","$250,409,454.15","-$1,305.29","$352,193.89","$350,888.59","-0.37%","0","$0.00","$0.00","$0.00","$0.00","0.00%","58","$85,457,626.18","$1,713.05","$16,519.30","$18,232.35","10.37%"
2024-09-26,"3907","58","3711","$355,226,924.49","$2,878.28","$556,792.30","$559,670.57","0.52%","3","$6,508,250.16","$4,614.12","$4,780.65","$9,394.78","96.52%","69","$108,130,006.78","$5,710.88","$45,844.32","$51,555.20","12.46%"
2024-09-27,"3802","51","3462","$301,787,693.65","$21,715.86","$308,582.10","$330,297.96","7.04%","2","$885,097.50","$7,587.89","$19,561.96","$27,149.85","38.79%","70","$107,937,397.96","$4,278.33","$47,016.69","$51,295.02","9.10%"
2024-09-28,"4155","48","3734","$251,623,812.51","$12,145.24","$220,722.52","$232,867.77","5.50%","1","$18,563.33","$2,991.21","$8.46","$2,999.67","35339.55%","57","$107,989,393.32","$1,743.21","$18,929.02","$20,672.23","9.21%"
2024-09-29,"4639","54","4243","$229,268,359.16","-$193,394.70","$294,847.54","$101,452.84","-65.59%","0","$0.00","$0.00","$0.00","$0.00","0.00%","73","$86,283,409.61","$2,351.49","$13,353.82","$15,705.31","17.61%"
2024-09-30,"4109","57","3679","$407,797,360.62","$31,829.10","$343,203.61","$375,032.70","9.27%","5","$17,309,147.80","$17,828.58","$32,754.14","$50,582.72","54.43%","91","$143,928,275.16","$10,587.04","$38,646.02","$49,233.07","27.39%"
2024-10-01,"3376","57","2980","$565,523,710.74","$14,327.38","$368,154.53","$382,481.91","3.89%","2","$9,948,421.11","$6,589.15","$7,327.21","$13,916.36","89.93%","106","$181,743,899.32","$11,152.93","$43,002.21","$54,155.14","25.94%"
2024-10-02,"4086","74","3479","$570,577,373.71","$18,109.65","$344,766.02","$362,875.67","5.25%","1","$13,752,292.89","$1,473.44","$3,622.01","$5,095.45","40.68%","105","$127,510,325.09","$6,144.29","$40,532.18","$46,676.46","15.16%"
2024-10-03,"3863","60","3238","$519,454,725.11","$11,460.13","$276,943.12","$288,403.25","4.14%","2","$14,925,893.77","$9,310.70","$13,271.03","$22,581.72","70.16%","102","$150,293,751.37","$12,499.80","$31,115.79","$43,615.59","40.17%"
2024-10-04,"4268","61","3554","$500,920,800.43","-$24,696.11","$262,216.85","$237,520.73","-9.42%","6","$71,991,381.63","$17,139.56","$42,769.24","$59,908.80","40.07%","77","$183,008,987.72","$14,565.17","$27,472.72","$42,037.89","53.02%"
2024-10-05,"4906","64","4265","$257,333,648.17","$17,161.89","$267,401.43","$284,563.32","6.42%","3","$5,532,571.19","$7,311.18","$5,552.26","$12,863.44","131.68%","65","$66,156,357.01","$3,525.80","$17,049.95","$20,575.74","20.68%"
2024-10-06,"5232","62","4901","$352,657,810.94","$25,496.54","$388,415.68","$413,912.22","6.56%","5","$76,425,764.47","$7,647.24","$53,186.23","$60,833.47","14.38%","95","$187,777,432.01","$9,856.38","$72,486.91","$82,343.29","13.60%"
2024-10-07,"4237","57","4075","$331,542,076.43","-$35,052.99","$471,642.00","$436,589.00","-7.43%","6","$433,422.19","$14,710.86","$40,756.76","$55,467.62","36.09%","82","$71,296,650.40","$3,707.28","$20,066.00","$23,773.28","18.48%"
2024-10-08,"4757","58","4750","$337,023,626.37","$17,542.28","$455,001.98","$472,544.26","3.86%","1","$8,077,753.65","$1,570.10","$6,278.97","$7,849.07","25.01%","75","$75,159,475.80","$3,614.86","$37,540.57","$41,155.43","9.63%"
2024-10-09,"4561","56","4489","$299,926,918.29","$51,782.40","$431,257.15","$483,039.56","12.01%","3","$3,477,184.36","$33,687.08","$15,412.11","$49,099.19","218.58%","60","$36,475,304.59","$2,885.78","$35,370.21","$38,256.00","8.16%"
2024-10-10,"4925","59","4864","$447,101,294.75","$21,136.57","$415,259.38","$436,395.94","5.09%","3","$18,358,681.95","$4,417.64","$7,363.35","$11,780.98","59.99%","69","$95,181,148.24","$5,129.60","$21,887.00","$27,016.60","23.44%"
2024-10-11,"4329","51","4517","$358,810,531.81","$13,083.90","$396,071.83","$409,155.73","3.30%","0","$0.00","$0.00","$0.00","$0.00","0.00%","75","$115,838,246.55","$3,491.83","$20,095.16","$23,586.98","17.38%"
2024-10-12,"4965","58","4990","$320,377,960.75","-$7,389.12","$446,830.18","$439,441.07","-1.65%","0","$0.00","$0.00","$0.00","$0.00","0.00%","79","$71,043,745.13","$2,364.99","$17,332.18","$19,697.17","13.65%"
2024-10-13,"4987","69","4920","$234,890,413.48","$17,333.98","$443,610.64","$460,944.63","3.91%","2","$501,047.98","$4,481.91","$18.02","$4,499.93","24875.82%","82","$38,747,376.26","$1,701.33","$19,839.00","$21,540.33","8.58%"
2024-10-14,"3824","78","3857","$391,970,585.06","$3,424.64","$375,545.60","$378,970.24","0.91%","0","$0.00","$0.00","$0.00","$0.00","0.00%","67","$71,461,785.33","$1,204.53","$16,294.07","$17,498.60","7.39%"
2024-10-15,"3530","68","3437","$334,918,740.90","-$13,200.22","$297,786.57","$284,586.35","-4.43%","3","$72,050.54","$16,733.32","$256.09","$16,989.41","6534.06%","58","$60,476,111.09","$2,295.52","$12,222.05","$14,517.57","18.78%"
2024-10-16,"3986","73","4051","$846,080,412.60","$9,176.91","$372,895.79","$382,072.71","2.46%","1","$77,044.82","$1,398.84","$150.29","$1,549.13","930.78%","77","$568,405,759.09","$3,584.18","$51,113.14","$54,697.32","7.01%"
2024-10-17,"3285","50","3294","$231,106,288.10","$604.90","$293,436.60","$294,041.50","0.21%","0","$0.00","$0.00","$0.00","$0.00","0.00%","48","$19,704,022.05","$815.07","$14,152.23","$14,967.31","5.76%"
2024-10-18,"3300","50","3279","$320,329,542.23","$10,411.31","$307,488.54","$317,899.85","3.39%","0","$0.00","$0.00","$0.00","$0.00","0.00%","73","$94,072,279.86","$1,087.18","$18,667.74","$19,754.92","5.82%"
2024-10-19,"3713","44","3646","$190,218,032.26","$6,283.29","$201,833.05","$208,116.34","3.11%","0","$0.00","$0.00","$0.00","$0.00","0.00%","59","$58,588,111.21","$565.01","$6,831.47","$7,396.48","8.27%"
2024-10-20,"3784","57","3588","$205,051,547.89","$6,787.35","$200,871.98","$207,659.34","3.38%","1","$36,086.25","$2,088.75","$89.37","$2,178.12","2337.17%","57","$36,476,884.63","$1,395.00","$8,773.89","$10,168.88","15.90%"
